Curriculum,CONDENSED,,,,,,,,,
Institution,"",,,,,,,,,
Degree Type,"BS",,,,,,,,,
System Type,"semester",,,,,,,,,
CIP,"",,,,,,,,,
Courses,,,,,,,,,,
Course ID,Course Name,Prefix,Number,Prerequisites,Corequisites,Strict-Corequisites,Credit Hours,Institution,Canonical Name
3817039025,"DSC 40B","","","1494623778;3661657257",,,4,"",",DS25MU,DS25MU,DS25MU,DS25MU,DS25MU,DS25RE,DS25RE,DS25RE,DS25RE,DS25RE,DS25SI,DS25SI,DS25SI,DS25SI,DS25SI,DS25SN,DS25SN,DS25SN,DS25SN,DS25SN,DS25TH,DS25TH,DS25TH,DS25TH,DS25TH,DS25WA,DS25WA,DS25WA,DS25WA,DS25WA,DS25curriculum,DS25curriculum,DS25curriculum,DS25curriculum,DS25curriculum",
3817065222,"LD Language 4","","",,,,5,"",",LT34FI,LT34MU,LT34RE,LT34SI,LT34SN,LT34TH,LT34WA,LT34curriculum,LT36FI,LT36MU,LT36RE,LT36SI,LT36SN,LT36TH,LT36WA,LT36curriculum,LT41FI,LT41MU,LT41RE,LT41SI,LT41SN,LT41TH,LT41WA,LT41curriculum",
3819929784,"LIGN 120","","","2737863118",,,4,"",",LN25FI,LN25MU,LN25RE,LN25SI,LN25SN,LN25TH,LN25WA,LN25curriculum,LN29FI,LN29MU,LN29RE,LN29SI,LN29SN,LN29TH,LN29WA,LN29curriculum,LN32FI,LN32MU,LN32RE,LN32SI,LN32SN,LN32TH,LN32WA,LN32curriculum,LN34FI,LN34MU,LN34RE,LN34SI,LN34SN,LN34TH,LN34WA,LN34curriculum",
3821679164,"UD Theory & History","","",,,,4,"",",MU27FI,MU27MU,MU27RE,MU27SI,MU27SN,MU27TH,MU27WA,MU27curriculum",
3824025099,"CHEM 126B","","","3278303199",,,4,"",",CH35FI,CH35MU,CH35RE,CH35SI,CH35SN,CH35TH,CH35WA,CH35curriculum,CH36FI,CH36MU,CH36RE,CH36SI,CH36SN,CH36TH,CH36WA,CH36curriculum,CH38FI,CH38MU,CH38RE,CH38SI,CH38SN,CH38TH,CH38WA,CH38curriculum",
3824042142,"LIIT 1BX","","","2437670990;1210547465",,,2.5,"",",IT25FI,IT25FI,IT25FI,IT25MU,IT25MU,IT25MU,IT25RE,IT25RE,IT25RE,IT25SI,IT25SI,IT25SI,IT25SN,IT25SN,IT25SN,IT25TH,IT25TH,IT25TH,IT25WA,IT25WA,IT25WA,IT25curriculum,IT25curriculum,IT25curriculum",
3826361377,"UD Elective 6","","",,,,4,"",",CN25SN,GL25SN,LN25SN,LN32SN,LN33SN,LN34SN",
3826696362,"DF6 - ANTHROPOLOGY","","",,,,4,"",",IS25FI,IS25MU,IS25RE,IS25SI,IS25SN,IS25TH,IS25WA,IS25curriculum",
3830990624,"SE 110B","","","3564208654",,,4,"",",SE27FI,SE27FI,SE27MU,SE27MU,SE27RE,SE27RE,SE27SI,SE27SI,SE27SN,SE27SN,SE27TH,SE27TH,SE27WA,SE27WA,SE27curriculum,SE27curriculum",
3832235186,"JAPN 140A","","","497065852",,,4,"",",JA25FI,JA25FI,JA25MU,JA25MU,JA25RE,JA25RE,JA25SI,JA25SI,JA25SN,JA25SN,JA25TH,JA25TH,JA25WA,JA25WA,JA25curriculum,JA25curriculum",
3837452197,"Lower Division Core 1","","",,,,4,"",",GH26FI,GH26MU,GH26RE,GH26SI,GH26SN,GH26TH,GH26WA,GH26curriculum",
3838889684,"HDS Aging Practicum","","",,,,4,"",",HS28FI,HS28MU,HS28RE,HS28SI,HS28SN,HS28TH,HS28WA,HS28curriculum",
3841215449,"CHINESE STUDIES UD ELECTIVE 12","","",,,,4,"",",CN25FI",
3845701081,"LTWL 19A/MMW 11","","",,,,4,"",",CL25MU,CL25RE,CL25SI,CL25SN,CL25TH,CL25WA,CL25curriculum",
3845858530,"SE 101A","","","3312220726;2452577601",,,4,"",",SE27FI,SE27FI,SE27FI,SE27FI,SE27FI,SE27MU,SE27MU,SE27MU,SE27MU,SE27MU,SE27RE,SE27RE,SE27RE,SE27RE,SE27RE,SE27SI,SE27SI,SE27SI,SE27SI,SE27SI,SE27SN,SE27SN,SE27SN,SE27SN,SE27SN,SE27TH,SE27TH,SE27TH,SE27TH,SE27TH,SE27WA,SE27WA,SE27WA,SE27WA,SE27WA,SE27curriculum,SE27curriculum,SE27curriculum,SE27curriculum,SE27curriculum",
3845974025,"Additional UD Elective 2","","",,,,4,"",",CG32RE",
3846523837,"PSYC CORE 1","","",,,,4,"",",PC25FI,PC25MU,PC25RE,PC25SI,PC25SN,PC25TH,PC25WA,PC25curriculum,PC26FI,PC26MU,PC26RE,PC26SI,PC26SN,PC26TH,PC26WA,PC26curriculum,PC28FI,PC28MU,PC28RE,PC28SI,PC28SN,PC28TH,PC28WA,PC28curriculum,PC29FI,PC29MU,PC29RE,PC29SI,PC29SN,PC29TH,PC29WA,PC29curriculum,PC30FI,PC30MU,PC30RE,PC30SI,PC30SN,PC30TH,PC30WA,PC30curriculum,PC32FI,PC32MU,PC32RE,PC32SI,PC32SN,PC32TH,PC32WA,PC32curriculum,PC33FI,PC33MU,PC33RE,PC33SI,PC33SN,PC33TH,PC33WA,PC33curriculum",
3849395445,"Intermediate Media Practice 1","","",,,,4,"",",VA27FI,VA27MU,VA27RE,VA27SI,VA27SN,VA27TH,VA27WA,VA27curriculum",
3850510650,"CAT 1","","",,,,4,"",",AA25SI,AA25SI,AN26SI,AN26SI,AN27SI,AN27SI,AN28SI,AN28SI,AN29SI,AN29SI,AN30SI,AN30SI,BE25SI,BE25SI,BE27SI,BE27SI,BE28SI,BE28SI,BE29SI,BE29SI,BI30SI,BI30SI,BI31SI,BI31SI,BI32SI,BI32SI,BI34SI,BI34SI,BI35SI,BI35SI,BI37SI,BI37SI,BI38SI,BI38SI,CE25SI,CE25SI,CG25SI,CG25SI,CG29SI,CG29SI,CG31SI,CG31SI,CG32SI,CG32SI,CG33SI,CG33SI,CG34SI,CG34SI,CG35SI,CG35SI,CH25SI,CH25SI,CH34SI,CH34SI,CH35SI,CH35SI,CH36SI,CH36SI,CH38SI,CH38SI,CL25SI,CL25SI,CM26SI,CM26SI,CN25SI,CN25SI,CR25SI,CR25SI,CS25SI,CS25SI,CS26SI,CS26SI,CS27SI,CS27SI,DS25SI,DS25SI,EC26SI,EC26SI,EC27SI,EC27SI,EC28SI,EC28SI,EC37SI,EC37SI,ED25SI,ED25SI,EN25SI,EN25SI,EN28SI,EN28SI,EN30SI,EN30SI,ES25SI,ES25SI,ES26SI,ES26SI,ES27SI,ES27SI,ES28SI,ES28SI,ET25SI,ET25SI,GH25SI,GH25SI,GH26SI,GH26SI,GL25SI,GL25SI,GS25SI,GS25SI,HI25SI,HI25SI,HS25SI,HS25SI,HS26SI,HS26SI,HS27SI,HS27SI,HS28SI,HS28SI,IS25SI,IS25SI,IS25SI,IS25SI,IS26SI,IS26SI,IS26SI,IS26SI,IS27SI,IS27SI,IS27SI,IS27SI,IS28SI,IS28SI,IS28SI,IS28SI,IS29SI,IS29SI,IS29SI,IS29SI,IS30SI,IS30SI,IS30SI,IS30SI,IS31SI,IS31SI,IS31SI,IS31SI,IS34SI,IS34SI,IS34SI,IS34SI,IS36SI,IS36SI,IS36SI,IS36SI,IT25SI,IT25SI,JA25SI,JA25SI,JS25SI,JS25SI,LA25SI,LA25SI,LA26SI,LA26SI,LA27SI,LA27SI,LN25SI,LN25SI,LN29SI,LN29SI,LN32SI,LN32SI,LN33SI,LN33SI,LN34SI,LN34SI,LT33SI,LT33SI,LT34SI,LT34SI,LT36SI,LT36SI,LT41SI,LT41SI,MA27SI,MA27SI,MA29SI,MA29SI,MA30SI,MA30SI,MA31SI,MA31SI,MA32SI,MA32SI,MA33SI,MA33SI,MA35SI,MA35SI,MC25SI,MC25SI,MC27SI,MC27SI,MC30SI,MC30SI,MC31SI,MC31SI,MC32SI,MC32SI,MC33SI,MC33SI,MC34SI,MC34SI,MU25SI,MU25SI,MU26SI,MU26SI,MU27SI,MU27SI,NA25SI,NA25SI,PB25SI,PB25SI,PB26SI,PB26SI,PB27SI,PB27SI,PB28SI,PB28SI,PB29SI,PB29SI,PB30SI,PB30SI,PB31SI,PB31SI,PC25SI,PC25SI,PC26SI,PC26SI,PC28SI,PC28SI,PC29SI,PC29SI,PC30SI,PC30SI,PC31SI,PC31SI,PC32SI,PC32SI,PC33SI,PC33SI,PC34SI,PC34SI,PC35SI,PC35SI,PL25SI,PL25SI,PS25SI,PS25SI,PS26SI,PS26SI,PS27SI,PS27SI,PS28SI,PS28SI,PS29SI,PS29SI,PS30SI,PS30SI,PS31SI,PS31SI,PS32SI,PS32SI,PS34SI,PS34SI,PY26SI,PY26SI,PY28SI,PY28SI,PY29SI,PY29SI,PY30SI,PY30SI,PY31SI,PY31SI,PY32SI,PY32SI,PY33SI,PY33SI,PY34SI,PY34SI,RE26SI,RE26SI,RU26SI,RU26SI,SE27SI,SE27SI,SI29SI,SI29SI,SI30SI,SI30SI,SI31SI,SI31SI,SO25SI,SO25SI,SO27SI,SO27SI,SO28SI,SO28SI,SO29SI,SO29SI,SO30SI,SO30SI,SO31SI,SO31SI,SO32SI,SO32SI,SO33SI,SO33SI,TH26SI,TH26SI,TH27SI,TH27SI,US26SI,US26SI,US27SI,US27SI,VA26SI,VA26SI,VA27SI,VA27SI,VA28SI,VA28SI,VA29SI,VA29SI,VA30SI,VA30SI",
3853743206,"DEPTH #3","","",,,,4,"",",EC37FI,EC37MU,EC37RE,EC37SI,EC37SN,EC37TH,EC37WA,EC37curriculum",
3856497357,"JAPN 20C","","","3778902514",,,5,"",",JA25FI,JA25FI,JA25MU,JA25MU,JA25RE,JA25RE,JA25SI,JA25SI,JA25SN,JA25SN,JA25TH,JA25TH,JA25WA,JA25WA,JA25curriculum,JA25curriculum",
3857330507,"EAP/OAP","","",,,,16,"",",IS25FI,IS25MU,IS25RE,IS25SI,IS25SN,IS25TH,IS25WA,IS25curriculum,IS26FI,IS26MU,IS26RE,IS26SI,IS26SN,IS26TH,IS26WA,IS26curriculum,IS27FI,IS27MU,IS27RE,IS27SI,IS27SN,IS27TH,IS27WA,IS27curriculum,IS28FI,IS28MU,IS28RE,IS28SI,IS28SN,IS28TH,IS28WA,IS28curriculum,IS29FI,IS29MU,IS29RE,IS29SI,IS29SN,IS29TH,IS29WA,IS29curriculum,IS30FI,IS30MU,IS30RE,IS30SI,IS30SN,IS30TH,IS30WA,IS30curriculum,IS31FI,IS31MU,IS31RE,IS31SI,IS31SN,IS31TH,IS31WA,IS31curriculum,IS34FI,IS34MU,IS34RE,IS34SI,IS34SN,IS34TH,IS34WA,IS34curriculum,IS36FI,IS36MU,IS36RE,IS36SI,IS36SN,IS36TH,IS36WA,IS36curriculum",
3859384312,"MAE 156A","","","2963297590;2736978934;1832885537;1916312521;649243880",,,4,"",",MC27FI,MC27FI,MC27MU,MC27MU,MC27RE,MC27RE,MC27SI,MC27SI,MC27SN,MC27SN,MC27TH,MC27TH,MC27WA,MC27WA,MC27curriculum,MC27curriculum,MC30FI,MC30FI,MC30MU,MC30MU,MC30RE,MC30RE,MC30SI,MC30SI,MC30SN,MC30SN,MC30TH,MC30TH,MC30WA,MC30WA,MC30curriculum,MC30curriculum,MC31FI,MC31FI,MC31MU,MC31MU,MC31RE,MC31RE,MC31SI,MC31SI,MC31SN,MC31SN,MC31TH,MC31TH,MC31WA,MC31WA,MC31curriculum,MC31curriculum,MC32FI,MC32FI,MC32MU,MC32MU,MC32RE,MC32RE,MC32SI,MC32SI,MC32SN,MC32SN,MC32TH,MC32TH,MC32WA,MC32WA,MC32curriculum,MC32curriculum,MC33FI,MC33FI,MC33MU,MC33MU,MC33RE,MC33RE,MC33SI,MC33SI,MC33SN,MC33SN,MC33TH,MC33TH,MC33WA,MC33WA,MC33curriculum,MC33curriculum,MC34FI,MC34FI,MC34MU,MC34MU,MC34RE,MC34RE,MC34SI,MC34SI,MC34SN,MC34SN,MC34TH,MC34TH,MC34WA,MC34WA,MC34curriculum,MC34curriculum",
3861325016,"Elective 12","","",,,,4,"",",AA25FI,AA25SI,AA25SN,AA25WA,AN26SN,AN27SN,AN28SN,AN29SI,AN30SI,AN30SN,CM26SN,CR25SN,ED25SN,EN25SN,EN28SN,EN30SN,ET25SN,GH25SN,HI25SN,IT25SN,JS25SN,LA25SN,LA26SN,LA27SN,LT33MU,MA27MU,MA27SN,MA29MU,MA29SN,MA31MU,MA32MU,MA32SN,MA33MU,MA33SN,MA35MU,PB25SI,PB25SN,PB28SN,PB29SN,PB30SN,PC25SN,PL25MU,PL25SN,PS25SN,PS26SN,PS27SN,PS28SN,PS29SN,PS30SN,PS31MU,PS31SN,PS32MU,PS32SN,PS34MU,PS34SN,RE26SN,RU26MU,RU26SN,SO25SN,SO27SN,SO28SN,SO29SN,SO30SN,SO31SN,SO32SN,SO33SN,US26SN,US27SN,VA28SN,VA29SN,VA30SN",
3867850879,"LTWR 14X","","",,,,4,"",",LT34FI,LT34MU,LT34RE,LT34SI,LT34SN,LT34TH,LT34WA,LT34curriculum",
3875406198,"Muir UD Elective 3","","",,,,4,"",",AN30MU,CH35MU,CM26MU,ED25MU,GH26MU,GL25MU,LT34MU,LT36MU,PS25MU,PS27MU,PS28MU,PS29MU,PS30MU,PS31MU,PS32MU,PS34MU,RE26MU,TH26MU,US26MU",
3878155142,"UD BIO ELECTIVE 3","","",,,,4,"",",BI31FI,BI31MU,BI31RE,BI31SI,BI31SN,BI31TH,BI31WA,BI31curriculum",
3881042987,"VIS 160B","","","3175248557",,,4,"",",VA29FI,VA29MU,VA29RE,VA29SI,VA29SN,VA29TH,VA29WA,VA29curriculum",
3882525984,"SOCIAL SCIENCE GE 2","","",,,,4,"",",AA25RE,AN27RE,AN30RE,BI30RE,CM26RE,IS28RE,IS29RE,IS30RE,IS31RE,IS36RE,PY30RE,PY31RE",
3884565706,"CHEM 108/109 1","","","4148381937;1440535936",,,6,"",",CH38FI,CH38MU,CH38RE,CH38SI,CH38SN,CH38TH,CH38WA,CH38curriculum",
3885473561,"UD PHIL 6","","",,,,4,"",",PL25FI,PL25MU,PL25RE,PL25SI,PL25SN,PL25TH,PL25WA,PL25curriculum",
3893063938,"SOCI UD CONCENTRATION ELECTIVE 3","","",,,,4,"",",SO27FI,SO27MU,SO27RE,SO27SI,SO27SN,SO27TH,SO27WA,SO27curriculum",
3895314727,"MATH 189/MATH 181A","","","1497098272;2536113354;2452577601;4023298305",,,4,"",",DS25FI,DS25FI,DS25MU,DS25MU,DS25RE,DS25RE,DS25SI,DS25SI,DS25SN,DS25SN,DS25TH,DS25TH,DS25WA,DS25WA,DS25curriculum,DS25curriculum",
3899023241,"DEI/SOCIAL SCIENCE GE","","",,,,4,"",",CS25RE,ES25RE,ES26RE,ES27RE,MA27RE,MA29RE,MA30RE,MA32RE,MA35RE,MC25RE,PC25RE,PC26RE,PC28RE",
3904077923,"MATH 11 for PSYC 60","","","227502030",,,5,"",",PC25RE,PC26RE,PC26RE,PC28RE,PC28RE",
3905285839,"Language course 1","","",,,,5,"",",LN33RE",
3907143382,"CSE/ECE Elective 5","","",,,,4,"",",CS25FI,CS25MU,CS25RE,CS25SI,CS25SN,CS25TH,CS25WA,CS25curriculum,EC26FI,EC26MU,EC26RE,EC26SI,EC26SN,EC26TH,EC26WA,EC26curriculum",
3907155321,"UD THEATRE ELECTIVE 4","","",,,,4,"",",TH26FI,TH26MU,TH26RE,TH26SI,TH26SN,TH26TH,TH26WA,TH26curriculum",
3908464842,"MATH 20D/MATH 109 1","","","2452577601",,,4,"",",MA29FI,MA29MU,MA29RE,MA29SI,MA29SN,MA29TH,MA29WA,MA29curriculum",
3908897765,"UD LIT COURSE 2","","",,,,4,"",",LT41FI,LT41MU,LT41RE,LT41SI,LT41SN,LT41TH,LT41WA,LT41curriculum",
3909324457,"VIS 174","","","126363656",,,4,"",",VA27FI,VA27MU,VA27RE,VA27SI,VA27SN,VA27TH,VA27WA,VA27curriculum",
3910236030,"LD LTEN/GSS 1","","",,,,4,"",",LT34FI,LT34MU,LT34RE,LT34SI,LT34SN,LT34TH,LT34WA,LT34curriculum",
3913014352,"SYSTEMS/NETWORKS","","",,,,4,"",",CS26FI,CS26MU,CS26RE,CS26SI,CS26SN,CS26TH,CS26WA,CS26curriculum",
3913541703,"GE/Elective 1","","",,,,4,"",",MA27MU",
3914185903,"ECE 35","","","213743646;1397765375;1497098272;3312220726;3922116375",,,4,"",",BE29FI,BE29FI,BE29FI,BE29MU,BE29MU,BE29MU,BE29RE,BE29RE,BE29RE,BE29SI,BE29SI,BE29SI,BE29SN,BE29SN,BE29SN,BE29TH,BE29TH,BE29TH,BE29WA,BE29WA,BE29WA,BE29curriculum,BE29curriculum,BE29curriculum,CS25FI,CS25FI,CS25FI,CS25MU,CS25MU,CS25MU,CS25RE,CS25RE,CS25RE,CS25SI,CS25SI,CS25SI,CS25SN,CS25SN,CS25SN,CS25TH,CS25TH,CS25TH,CS25WA,CS25WA,CS25WA,CS25curriculum,CS25curriculum,CS25curriculum,EC26FI,EC26FI,EC26FI,EC26MU,EC26MU,EC26MU,EC26RE,EC26RE,EC26RE,EC26SI,EC26SI,EC26SI,EC26SN,EC26SN,EC26SN,EC26TH,EC26TH,EC26TH,EC26WA,EC26WA,EC26WA,EC26curriculum,EC26curriculum,EC26curriculum,EC27FI,EC27FI,EC27FI,EC27MU,EC27MU,EC27MU,EC27RE,EC27RE,EC27RE,EC27SI,EC27SI,EC27SI,EC27SN,EC27SN,EC27SN,EC27TH,EC27TH,EC27TH,EC27WA,EC27WA,EC27WA,EC27curriculum,EC27curriculum,EC27curriculum,EC28FI,EC28FI,EC28FI,EC28MU,EC28MU,EC28MU,EC28RE,EC28RE,EC28RE,EC28SI,EC28SI,EC28SI,EC28SN,EC28SN,EC28SN,EC28TH,EC28TH,EC28TH,EC28WA,EC28WA,EC28WA,EC28curriculum,EC28curriculum,EC28curriculum,EC37FI,EC37FI,EC37FI,EC37MU,EC37MU,EC37MU,EC37RE,EC37RE,EC37RE,EC37SI,EC37SI,EC37SI,EC37SN,EC37SN,EC37SN,EC37TH,EC37TH,EC37TH,EC37WA,EC37WA,EC37WA,EC37curriculum,EC37curriculum,EC37curriculum",
3915597918,"TE 2","","",,,,4,"",",BE25FI,BE25MU,BE25RE,BE25SI,BE25SN,BE25TH,BE25WA,BE25curriculum,MC25FI,MC25MU,MC25RE,MC25SI,MC25SN,MC25TH,MC25WA,MC25curriculum,MC27FI,MC27MU,MC27RE,MC27SI,MC27SN,MC27TH,MC27WA,MC27curriculum,MC30FI,MC30MU,MC30RE,MC30SI,MC30SN,MC30TH,MC30WA,MC30curriculum,MC31FI,MC31MU,MC31RE,MC31SI,MC31SN,MC31TH,MC31WA,MC31curriculum,MC32FI,MC32MU,MC32RE,MC32SI,MC32SN,MC32TH,MC32WA,MC32curriculum,MC33FI,MC33MU,MC33RE,MC33SI,MC33SN,MC33TH,MC33WA,MC33curriculum,MC34FI,MC34MU,MC34RE,MC34SI,MC34SN,MC34TH,MC34WA,MC34curriculum",
3916294696,"DF7 - HISTORY","","",,,,4,"",",IS27FI,IS27MU,IS27RE,IS27SI,IS27SN,IS27TH,IS27WA,IS27curriculum",
3916673988,"UD HB CORE 1","","",,,,4,"",",BI35FI,BI35MU,BI35RE,BI35SI,BI35SN,BI35TH,BI35WA,BI35curriculum",
3918958755,"UD Domain Elective 1","","",,,,4,"",",DS25FI,DS25MU,DS25RE,DS25SI,DS25SN,DS25TH,DS25WA,DS25curriculum",
3919137439,"Language Development elective","","",,,,4,"",",LN34FI,LN34MU,LN34RE,LN34SI,LN34SN,LN34TH,LN34WA,LN34curriculum",
3920978579,"COGS 18/CSE (6R/8A/11)/BILD 62","","",,,,4,"",",CG35FI,CG35FI,CG35MU,CG35MU,CG35RE,CG35RE,CG35SI,CG35SI,CG35SN,CG35SN,CG35TH,CG35TH,CG35WA,CG35WA,CG35curriculum,CG35curriculum",
3922116375,"MATH 18/31AH","","",,,,4,"",",BE27FI,BE27FI,BE27FI,BE27FI,BE27MU,BE27MU,BE27MU,BE27MU,BE27RE,BE27RE,BE27RE,BE27RE,BE27SI,BE27SI,BE27SI,BE27SI,BE27SN,BE27SN,BE27SN,BE27SN,BE27TH,BE27TH,BE27TH,BE27TH,BE27WA,BE27WA,BE27WA,BE27WA,BE27curriculum,BE27curriculum,BE27curriculum,BE27curriculum,BE28FI,BE28FI,BE28FI,BE28MU,BE28MU,BE28MU,BE28RE,BE28RE,BE28RE,BE28SI,BE28SI,BE28SI,BE28SN,BE28SN,BE28SN,BE28TH,BE28TH,BE28TH,BE28WA,BE28WA,BE28WA,BE28curriculum,BE28curriculum,BE28curriculum,BE29FI,BE29FI,BE29FI,BE29FI,BE29FI,BE29FI,BE29FI,BE29MU,BE29MU,BE29MU,BE29MU,BE29MU,BE29MU,BE29MU,BE29RE,BE29RE,BE29RE,BE29RE,BE29RE,BE29RE,BE29RE,BE29SI,BE29SI,BE29SI,BE29SI,BE29SI,BE29SI,BE29SI,BE29SN,BE29SN,BE29SN,BE29SN,BE29SN,BE29SN,BE29SN,BE29TH,BE29TH,BE29TH,BE29TH,BE29TH,BE29TH,BE29TH,BE29WA,BE29WA,BE29WA,BE29WA,BE29WA,BE29WA,BE29WA,BE29curriculum,BE29curriculum,BE29curriculum,BE29curriculum,BE29curriculum,BE29curriculum,BE29curriculum",
3922878923,"BICD 110","","","622021263;4273089144",,,4,"",",BI35FI,BI35MU,BI35RE,BI35SI,BI35SN,BI35TH,BI35WA,BI35curriculum,BI37FI,BI37MU,BI37RE,BI37SI,BI37SN,BI37TH,BI37WA,BI37curriculum",
3924405450,"MUS 43 10","","",,,,1,"",",MU25FI,MU25MU,MU25RE,MU25SI,MU25SN,MU25TH,MU25WA,MU25curriculum,MU26FI,MU26MU,MU26RE,MU26SI,MU26SN,MU26TH,MU26WA,MU26curriculum",
3924697966,"UD POLI/Comparative Politics 5","","",,,,4,"",",PS27FI,PS27MU,PS27RE,PS27SI,PS27SN,PS27TH,PS27WA,PS27curriculum",
3928540676,"UD BIO LAB 1","","",,,,4,"",",BI31FI,BI31MU,BI31RE,BI31SI,BI31SN,BI31TH,BI31WA,BI31curriculum,BI35FI,BI35MU,BI35RE,BI35SI,BI35SN,BI35TH,BI35WA,BI35curriculum",
3928916045,"TDDE XXX","","",,,,4,"",",TH26FI,TH26MU,TH26RE,TH26SI,TH26SN,TH26TH,TH26WA,TH26curriculum",
3928924765,"UD EBE CORE 2","","",,,,4,"",",BI30FI,BI30MU,BI30RE,BI30SI,BI30SN,BI30TH,BI30WA,BI30curriculum",
3929628279,"SIO 100","","","1266932230",,,4,"",",SI31FI,SI31MU,SI31RE,SI31SI,SI31SN,SI31TH,SI31WA,SI31curriculum",
3932478583,"UD POLI/Public Policy 1","","",,,,4,"",",PS31FI,PS31MU,PS31RE,PS31SI,PS31SN,PS31TH,PS31WA,PS31curriculum",
3939022183,"LATI UG Elective 6","","",,,,4.0,"",",LA26FI,LA26MU,LA26RE,LA26SI,LA26SN,LA26TH,LA26WA,LA26curriculum,LA27FI,LA27MU,LA27RE,LA27SI,LA27SN,LA27TH,LA27WA,LA27curriculum",
3939896791,"TDMV 20","","",,,,4,"",",TH27FI,TH27MU,TH27RE,TH27SI,TH27SN,TH27TH,TH27WA,TH27curriculum",
3942337093,"BILD 2","","","1422243924",,,4,"",",AN29FI,AN29MU,AN29RE,AN29SI,AN29SN,AN29TH,AN29WA,AN29curriculum,BI30FI,BI30MU,BI30RE,BI30SI,BI30SN,BI30TH,BI30WA,BI30curriculum,BI31FI,BI31FI,BI31MU,BI31MU,BI31RE,BI31RE,BI31SI,BI31SI,BI31SN,BI31SN,BI31TH,BI31TH,BI31WA,BI31WA,BI31curriculum,BI31curriculum,BI35FI,BI35FI,BI35MU,BI35MU,BI35RE,BI35RE,BI35SI,BI35SI,BI35SN,BI35SN,BI35TH,BI35TH,BI35WA,BI35WA,BI35curriculum,BI35curriculum,BI38FI,BI38FI,BI38FI,BI38FI,BI38MU,BI38MU,BI38MU,BI38MU,BI38RE,BI38RE,BI38RE,BI38RE,BI38SI,BI38SI,BI38SI,BI38SI,BI38SN,BI38SN,BI38SN,BI38SN,BI38TH,BI38TH,BI38TH,BI38TH,BI38WA,BI38WA,BI38WA,BI38WA,BI38curriculum,BI38curriculum,BI38curriculum,BI38curriculum,CH35FI,CH35MU,CH35RE,CH35SI,CH35SN,CH35TH,CH35WA,CH35curriculum,CH38FI,CH38MU,CH38RE,CH38SI,CH38SN,CH38TH,CH38WA,CH38curriculum,GH26FI,GH26MU,GH26RE,GH26SI,GH26SN,GH26TH,GH26WA,GH26curriculum,PB26FI,PB26MU,PB26RE,PB26SI,PB26SN,PB26TH,PB26WA,PB26curriculum,PB27FI,PB27MU,PB27RE,PB27SI,PB27SN,PB27TH,PB27WA,PB27curriculum,PB29FI,PB29MU,PB29RE,PB29SI,PB29SN,PB29TH,PB29WA,PB29curriculum,PB31FI,PB31MU,PB31RE,PB31SI,PB31SN,PB31TH,PB31WA,PB31curriculum,PY26FI,PY26MU,PY26RE,PY26SI,PY26SN,PY26TH,PY26WA,PY26curriculum,SI29FI,SI29MU,SI29RE,SI29SI,SI29SN,SI29TH,SI29WA,SI29curriculum",
3950287179,"MUIR UD Elective 2","","",,,,4,"",",AA25MU,BI31MU,BI32MU,BI34MU,BI35MU,BI37MU,BI38MU,CG35MU,EN30MU,ES28MU,LA25MU,LN25MU,LN29MU,LN32MU,LN33MU,LN34MU,LT33MU,LT41MU,MA27MU,MA29MU,MA32MU,MU25MU,MU26MU,MU27MU,PC25MU,PL25MU,PS26MU,PY30MU,PY31MU,RU26MU,SI29MU,SO25MU,SO27MU,SO28MU,SO29MU,SO30MU,SO31MU,SO32MU,SO33MU,VA26MU,VA27MU,VA28MU,VA29MU",
3953359197,"IS UD Elective 2","","",,,,4.0,"",",IT25FI,IT25MU,IT25RE,IT25SI,IT25SN,IT25TH,IT25WA,IT25curriculum",
3957016782,"DF6 - MGT 166","","",,,,4,"",",IS34FI,IS34MU,IS34RE,IS34SI,IS34SN,IS34TH,IS34WA,IS34curriculum",
3958205200,"DF8 - SOCIOLOGY","","",,,,4,"",",IS31FI,IS31MU,IS31RE,IS31SI,IS31SN,IS31TH,IS31WA,IS31curriculum",
3961504923,"UD Major 4","","",,,,4,"",",EN28FI,EN28MU,EN28RE,EN28SI,EN28SN,EN28TH,EN28WA,EN28curriculum,MA27FI,MA27MU,MA27RE,MA27SI,MA27SN,MA27TH,MA27WA,MA27curriculum,MA29FI,MA29MU,MA29RE,MA29SI,MA29SN,MA29TH,MA29WA,MA29curriculum,MA30FI,MA30MU,MA30RE,MA30SI,MA30SN,MA30TH,MA30WA,MA30curriculum,MA31FI,MA31MU,MA31RE,MA31SI,MA31SN,MA31TH,MA31WA,MA31curriculum,MA32FI,MA32MU,MA32RE,MA32SI,MA32SN,MA32TH,MA32WA,MA32curriculum,MA33FI,MA33MU,MA33RE,MA33SI,MA33SN,MA33TH,MA33WA,MA33curriculum,MA35FI,MA35MU,MA35RE,MA35SI,MA35SN,MA35TH,MA35WA,MA35curriculum,UN27RE,UN27curriculum,UNHARE,UNHAcurriculum,UNPSRE,UNPScurriculum,UNSSRE,UNSScurriculum",
3961835448,"Muir Upper Div Elective 3","","",,,,4,"",",SI31MU",
3962048347,"UD MCB CORE 2","","",,,,4,"",",BI37FI,BI37MU,BI37RE,BI37SI,BI37SN,BI37TH,BI37WA,BI37curriculum",
